x-axis,1,2
second,Ampere,Volt
-5.6000E-06,+600.3749967E-03,+6.8724994659E+00
-5.4000E-06,+584.7499967E-03,+7.1849994659E+00
-5.2000E-06,+569.1249967E-03,+7.4974994659E+00
-5.0000E-06,+569.1249967E-03,+7.4974994659E+00
-4.8000E-06,+584.7499967E-03,+7.1849994659E+00
-4.6000E-06,+569.1249967E-03,+7.1849994659E+00
-4.4000E-06,+569.1249967E-03,+7.4974994659E+00
-4.2000E-06,+553.4999967E-03,+7.1849994659E+00
-4.0000E-06,+569.1249967E-03,+7.1849994659E+00
-3.8000E-06,+569.1249967E-03,+7.4974994659E+00
-3.6000E-06,+553.4999967E-03,+7.4974994659E+00
-3.4000E-06,+537.8749967E-03,+7.4974994659E+00
-3.2000E-06,+569.1249967E-03,+7.4974994659E+00
-3.0000E-06,+537.8749967E-03,+7.4974994659E+00
-2.8000E-06,+522.2499967E-03,+7.4974994659E+00
-2.6000E-06,+522.2499967E-03,+7.4974994659E+00
-2.4000E-06,+522.2499967E-03,+7.1849994659E+00
-2.2000E-06,+522.2499967E-03,+7.4974994659E+00
-2.0000E-06,+522.2499967E-03,+7.4974994659E+00
-1.8000E-06,+522.2499967E-03,+7.4974994659E+00
-1.6000E-06,+522.2499967E-03,+7.4974994659E+00
-1.4000E-06,+522.2499967E-03,+7.4974994659E+00
-1.2000E-06,+522.2499967E-03,+7.4974994659E+00
-1.0000E-06,+522.2499967E-03,+7.4974994659E+00
-800.0E-09,+506.6249967E-03,+7.4974994659E+00
-600.0E-09,+522.2499967E-03,+7.4974994659E+00
-400.0E-09,+506.6249967E-03,+7.4974994659E+00
-200.0E-09,+490.9999967E-03,+7.1849994660E+00
+0.0E+00,+490.9999967E-03,+15.9349994660E+00
+200.0E-09,+506.6249967E-03,+24.6849994659E+00
+400.0E-09,+506.6249967E-03,+25.9349994659E+00
+600.0E-09,+490.9999967E-03,+25.9349994659E+00
+800.0E-09,+490.9999967E-03,+25.9349994659E+00
+1.0000E-06,+490.9999967E-03,+25.9349994659E+00
+1.2000E-06,+490.9999967E-03,+25.9349994659E+00
+1.4000E-06,+490.9999967E-03,+25.9349994659E+00
+1.6000E-06,+506.6249967E-03,+25.9349994659E+00
+1.8000E-06,+475.3749967E-03,+25.6224994659E+00
+2.0000E-06,+490.9999967E-03,+25.9349994659E+00
+2.2000E-06,+475.3749967E-03,+25.9349994659E+00
+2.4000E-06,+475.3749967E-03,+25.9349994659E+00
+2.6000E-06,+475.3749967E-03,+25.9349994659E+00
+2.8000E-06,+490.9999967E-03,+25.9349994659E+00
+3.0000E-06,+490.9999967E-03,+25.9349994659E+00
+3.2000E-06,+490.9999967E-03,+25.9349994659E+00
+3.4000E-06,+490.9999967E-03,+25.6224994659E+00
+3.6000E-06,+475.3749967E-03,+25.9349994659E+00
+3.8000E-06,+490.9999967E-03,+25.6224994659E+00
+4.0000E-06,+490.9999967E-03,+25.6224994659E+00
+4.2000E-06,+475.3749967E-03,+25.9349994659E+00
+4.4000E-06,+490.9999967E-03,+25.9349994659E+00
+4.6000E-06,+490.9999967E-03,+25.6224994659E+00
+4.8000E-06,+490.9999967E-03,+25.6224994659E+00
+5.0000E-06,+490.9999967E-03,+25.6224994659E+00
+5.2000E-06,+506.6249967E-03,+25.9349994659E+00
+5.4000E-06,+490.9999967E-03,+25.9349994659E+00
+5.6000E-06,+490.9999967E-03,+25.6224994659E+00
+5.8000E-06,+506.6249967E-03,+25.9349994659E+00
+6.0000E-06,+490.9999967E-03,+25.6224994659E+00
+6.2000E-06,+506.6249967E-03,+25.6224994659E+00
+6.4000E-06,+506.6249967E-03,+25.6224994659E+00
+6.6000E-06,+490.9999967E-03,+25.6224994659E+00
+6.8000E-06,+506.6249967E-03,+25.6224994659E+00
+7.0000E-06,+522.2499967E-03,+25.9349994659E+00
+7.2000E-06,+522.2499967E-03,+25.9349994659E+00
+7.4000E-06,+522.2499967E-03,+25.9349994659E+00
+7.6000E-06,+522.2499967E-03,+25.9349994659E+00
+7.8000E-06,+522.2499967E-03,+25.9349994659E+00
+8.0000E-06,+522.2499967E-03,+25.9349994659E+00
+8.2000E-06,+522.2499967E-03,+25.3099994659E+00
+8.4000E-06,+522.2499967E-03,+25.6224994659E+00
+8.6000E-06,+537.8749967E-03,+25.3099994659E+00
+8.8000E-06,+522.2499967E-03,+25.9349994659E+00
+9.0000E-06,+522.2499967E-03,+25.6224994659E+00
+9.2000E-06,+522.2499967E-03,+25.9349994659E+00
+9.4000E-06,+537.8749967E-03,+25.6224994659E+00
+9.6000E-06,+553.4999967E-03,+25.9349994659E+00
+9.8000E-06,+569.1249967E-03,+25.9349994659E+00
+10.0000E-06,+569.1249967E-03,+25.9349994659E+00
+10.2000E-06,+553.4999967E-03,+25.9349994659E+00
+10.4000E-06,+569.1249967E-03,+25.6224994659E+00
+10.6000E-06,+569.1249967E-03,+25.9349994659E+00
+10.8000E-06,+569.1249967E-03,+25.9349994659E+00
+11.0000E-06,+584.7499967E-03,+25.6224994659E+00
+11.2000E-06,+600.3749967E-03,+25.6224994659E+00
+11.4000E-06,+600.3749967E-03,+25.6224994659E+00
+11.6000E-06,+600.3749967E-03,+25.6224994659E+00
+11.8000E-06,+600.3749967E-03,+25.6224994659E+00
+12.0000E-06,+600.3749967E-03,+25.9349994659E+00
+12.2000E-06,+615.9999967E-03,+25.9349994659E+00
+12.4000E-06,+615.9999967E-03,+25.9349994659E+00
+12.6000E-06,+615.9999967E-03,+25.3099994659E+00
+12.8000E-06,+631.6249967E-03,+25.6224994659E+00
+13.0000E-06,+647.2499967E-03,+25.9349994659E+00
+13.2000E-06,+647.2499967E-03,+25.9349994659E+00
+13.4000E-06,+647.2499967E-03,+25.9349994659E+00
+13.6000E-06,+647.2499967E-03,+25.6224994659E+00
+13.8000E-06,+647.2499967E-03,+25.6224994659E+00
+14.0000E-06,+647.2499967E-03,+25.9349994659E+00
+14.2000E-06,+662.8749967E-03,+25.9349994659E+00
+14.4000E-06,+662.8749967E-03,+25.6224994659E+00
+14.6000E-06,+678.4999967E-03,+25.9349994659E+00
+14.8000E-06,+678.4999967E-03,+25.9349994659E+00
+15.0000E-06,+694.1249967E-03,+25.9349994659E+00
+15.2000E-06,+694.1249967E-03,+25.9349994659E+00
+15.4000E-06,+709.7499967E-03,+25.6224994659E+00
+15.6000E-06,+709.7499967E-03,+25.6224994659E+00
+15.8000E-06,+725.3749967E-03,+25.9349994659E+00
+16.0000E-06,+725.3749967E-03,+25.9349994659E+00
+16.2000E-06,+740.9999967E-03,+25.6224994659E+00
+16.4000E-06,+740.9999967E-03,+25.9349994659E+00
+16.6000E-06,+740.9999967E-03,+25.6224994659E+00
+16.8000E-06,+740.9999967E-03,+25.9349994659E+00
+17.0000E-06,+756.6249967E-03,+25.9349994659E+00
+17.2000E-06,+772.2499967E-03,+25.9349994659E+00
+17.4000E-06,+787.8749967E-03,+25.9349994659E+00
+17.6000E-06,+772.2499967E-03,+25.9349994659E+00
+17.8000E-06,+787.8749967E-03,+25.6224994659E+00
+18.0000E-06,+787.8749967E-03,+25.6224994659E+00
+18.2000E-06,+803.4999967E-03,+25.9349994659E+00
+18.4000E-06,+803.4999967E-03,+25.6224994659E+00
+18.6000E-06,+819.1249967E-03,+25.9349994659E+00
+18.8000E-06,+819.1249967E-03,+25.9349994659E+00
+19.0000E-06,+834.7499967E-03,+25.6224994659E+00
+19.2000E-06,+834.7499967E-03,+25.6224994659E+00
+19.4000E-06,+850.3749967E-03,+25.3099994659E+00
+19.6000E-06,+865.9999967E-03,+25.6224994659E+00
+19.8000E-06,+865.9999967E-03,+25.9349994659E+00
+20.0000E-06,+865.9999967E-03,+25.9349994659E+00
+20.2000E-06,+881.6249967E-03,+25.6224994659E+00
+20.4000E-06,+881.6249967E-03,+25.9349994659E+00
+20.6000E-06,+897.2499967E-03,+25.6224994659E+00
+20.8000E-06,+897.2499967E-03,+25.6224994659E+00
+21.0000E-06,+912.8749967E-03,+25.6224994659E+00
+21.2000E-06,+928.4999967E-03,+25.9349994659E+00
+21.4000E-06,+928.4999967E-03,+25.6224994659E+00
+21.6000E-06,+944.1249967E-03,+25.6224994659E+00
+21.8000E-06,+944.1249967E-03,+25.9349994659E+00
+22.0000E-06,+959.7499967E-03,+25.6224994659E+00
+22.2000E-06,+959.7499967E-03,+23.1224994658E+00
+22.4000E-06,+959.7499967E-03,-1.2525005341E+00
+22.6000E-06,+959.7499967E-03,-940.0005341E-03
+22.8000E-06,+944.1249967E-03,-940.0005341E-03
+23.0000E-06,+959.7499967E-03,-1.2525005341E+00
+23.2000E-06,+944.1249967E-03,-627.5005341E-03
+23.4000E-06,+944.1249967E-03,-940.0005341E-03
+23.6000E-06,+959.7499967E-03,-940.0005341E-03
+23.8000E-06,+944.1249967E-03,-940.0005341E-03
+24.0000E-06,+944.1249967E-03,-940.0005341E-03
+24.2000E-06,+944.1249967E-03,-940.0005341E-03
+24.4000E-06,+928.4999967E-03,-940.0005341E-03
+24.6000E-06,+944.1249967E-03,-627.5005341E-03
+24.8000E-06,+944.1249967E-03,-940.0005341E-03
+25.0000E-06,+944.1249967E-03,-940.0005341E-03
+25.2000E-06,+928.4999967E-03,-940.0005341E-03
+25.4000E-06,+928.4999967E-03,-940.0005341E-03
+25.6000E-06,+928.4999967E-03,-940.0005341E-03
+25.8000E-06,+928.4999967E-03,-940.0005341E-03
+26.0000E-06,+912.8749967E-03,-940.0005341E-03
+26.2000E-06,+912.8749967E-03,-940.0005341E-03
+26.4000E-06,+912.8749967E-03,-940.0005341E-03
+26.6000E-06,+912.8749967E-03,-627.5005341E-03
+26.8000E-06,+912.8749967E-03,-627.5005341E-03
+27.0000E-06,+912.8749967E-03,-1.2525005341E+00
+27.2000E-06,+912.8749967E-03,-627.5005341E-03
+27.4000E-06,+912.8749967E-03,-1.2525005341E+00
+27.6000E-06,+912.8749967E-03,-627.5005341E-03
+27.8000E-06,+912.8749967E-03,-940.0005341E-03
+28.0000E-06,+912.8749967E-03,-940.0005341E-03
+28.2000E-06,+912.8749967E-03,-940.0005341E-03
+28.4000E-06,+912.8749967E-03,-1.2525005341E+00
+28.6000E-06,+912.8749967E-03,-627.5005341E-03
+28.8000E-06,+897.2499967E-03,-940.0005341E-03
+29.0000E-06,+897.2499967E-03,-940.0005341E-03
+29.2000E-06,+912.8749967E-03,-940.0005341E-03
+29.4000E-06,+897.2499967E-03,-940.0005341E-03
+29.6000E-06,+897.2499967E-03,-940.0005341E-03
+29.8000E-06,+897.2499967E-03,-940.0005341E-03
+30.0000E-06,+897.2499967E-03,-627.5005341E-03
+30.2000E-06,+881.6249967E-03,-940.0005341E-03
+30.4000E-06,+897.2499967E-03,-940.0005341E-03
+30.6000E-06,+881.6249967E-03,-940.0005341E-03
+30.8000E-06,+897.2499967E-03,-940.0005341E-03
+31.0000E-06,+881.6249967E-03,-940.0005341E-03
+31.2000E-06,+881.6249967E-03,-940.0005341E-03
+31.4000E-06,+881.6249967E-03,-940.0005341E-03
+31.6000E-06,+865.9999967E-03,-627.5005341E-03
+31.8000E-06,+881.6249967E-03,-940.0005341E-03
+32.0000E-06,+865.9999967E-03,-627.5005341E-03
+32.2000E-06,+881.6249967E-03,-627.5005341E-03
+32.4000E-06,+865.9999967E-03,-940.0005341E-03
+32.6000E-06,+865.9999967E-03,-627.5005341E-03
+32.8000E-06,+850.3749967E-03,-940.0005341E-03
+33.0000E-06,+865.9999967E-03,-940.0005341E-03
+33.2000E-06,+865.9999967E-03,-940.0005341E-03
+33.4000E-06,+865.9999967E-03,-1.2525005341E+00
+33.6000E-06,+865.9999967E-03,-627.5005341E-03
+33.8000E-06,+850.3749967E-03,-940.0005341E-03
+34.0000E-06,+850.3749967E-03,-940.0005341E-03
+34.2000E-06,+850.3749967E-03,-940.0005341E-03
+34.4000E-06,+850.3749967E-03,-627.5005341E-03
+34.6000E-06,+850.3749967E-03,-940.0005341E-03
+34.8000E-06,+850.3749967E-03,-627.5005341E-03
+35.0000E-06,+850.3749967E-03,-940.0005341E-03
+35.2000E-06,+850.3749967E-03,-940.0005341E-03
+35.4000E-06,+834.7499967E-03,-627.5005341E-03
+35.6000E-06,+834.7499967E-03,-627.5005341E-03
+35.8000E-06,+834.7499967E-03,-627.5005341E-03
+36.0000E-06,+834.7499967E-03,-940.0005341E-03
+36.2000E-06,+834.7499967E-03,-940.0005341E-03
+36.4000E-06,+834.7499967E-03,-627.5005341E-03
+36.6000E-06,+819.1249967E-03,-940.0005341E-03
+36.8000E-06,+819.1249967E-03,-627.5005341E-03
+37.0000E-06,+819.1249967E-03,-627.5005341E-03
+37.2000E-06,+819.1249967E-03,-940.0005341E-03
+37.4000E-06,+803.4999967E-03,-627.5005341E-03
+37.6000E-06,+834.7499967E-03,-627.5005341E-03
+37.8000E-06,+803.4999967E-03,-940.0005341E-03
+38.0000E-06,+803.4999967E-03,-627.5005341E-03
+38.2000E-06,+803.4999967E-03,-627.5005341E-03
+38.4000E-06,+819.1249967E-03,-940.0005341E-03
+38.6000E-06,+803.4999967E-03,-940.0005341E-03
+38.8000E-06,+803.4999967E-03,-627.5005341E-03
+39.0000E-06,+803.4999967E-03,-940.0005341E-03
+39.2000E-06,+803.4999967E-03,-940.0005341E-03
+39.4000E-06,+787.8749967E-03,-940.0005341E-03
+39.6000E-06,+787.8749967E-03,-940.0005341E-03
+39.8000E-06,+787.8749967E-03,-940.0005341E-03
+40.0000E-06,+787.8749967E-03,-940.0005341E-03
+40.2000E-06,+787.8749967E-03,-940.0005341E-03
+40.4000E-06,+787.8749967E-03,-940.0005341E-03
+40.6000E-06,+772.2499967E-03,-940.0005341E-03
+40.8000E-06,+772.2499967E-03,-627.5005341E-03
+41.0000E-06,+787.8749967E-03,-627.5005341E-03
+41.2000E-06,+772.2499967E-03,-940.0005341E-03
+41.4000E-06,+772.2499967E-03,-940.0005341E-03
+41.6000E-06,+772.2499967E-03,-627.5005341E-03
+41.8000E-06,+772.2499967E-03,-627.5005341E-03
+42.0000E-06,+772.2499967E-03,-940.0005341E-03
+42.2000E-06,+756.6249967E-03,-940.0005341E-03
+42.4000E-06,+772.2499967E-03,-940.0005341E-03
+42.6000E-06,+772.2499967E-03,-1.2525005341E+00
+42.8000E-06,+756.6249967E-03,-627.5005341E-03
+43.0000E-06,+756.6249967E-03,-940.0005341E-03
+43.2000E-06,+756.6249967E-03,-627.5005341E-03
+43.4000E-06,+756.6249967E-03,-940.0005341E-03
+43.6000E-06,+756.6249967E-03,-627.5005341E-03
+43.8000E-06,+740.9999967E-03,-940.0005341E-03
+44.0000E-06,+740.9999967E-03,-940.0005341E-03
+44.2000E-06,+740.9999967E-03,-1.2525005341E+00
+44.4000E-06,+709.7499967E-03,-940.0005341E-03
+44.6000E-06,+725.3749967E-03,-627.5005341E-03
+44.8000E-06,+725.3749967E-03,-940.0005341E-03
+45.0000E-06,+725.3749967E-03,-627.5005341E-03
+45.2000E-06,+740.9999967E-03,-627.5005341E-03
+45.4000E-06,+709.7499967E-03,-940.0005341E-03
+45.6000E-06,+740.9999967E-03,-940.0005341E-03
+45.8000E-06,+709.7499967E-03,-1.2525005341E+00
+46.0000E-06,+709.7499967E-03,-940.0005341E-03
+46.2000E-06,+709.7499967E-03,-940.0005341E-03
+46.4000E-06,+709.7499967E-03,-627.5005341E-03
+46.6000E-06,+709.7499967E-03,-627.5005341E-03
+46.8000E-06,+709.7499967E-03,-940.0005341E-03
+47.0000E-06,+694.1249967E-03,-627.5005341E-03
+47.2000E-06,+694.1249967E-03,-627.5005341E-03
+47.4000E-06,+694.1249967E-03,-627.5005341E-03
+47.6000E-06,+694.1249967E-03,-940.0005341E-03
+47.8000E-06,+678.4999967E-03,-627.5005341E-03
+48.0000E-06,+678.4999967E-03,-2.5005341E-03
+48.2000E-06,+678.4999967E-03,+622.4994660E-03
+48.4000E-06,+678.4999967E-03,+3.4349994660E+00
+48.6000E-06,+678.4999967E-03,+6.5599994659E+00
+48.8000E-06,+678.4999967E-03,+8.7474994659E+00
+49.0000E-06,+678.4999967E-03,+9.6849994659E+00
+49.2000E-06,+678.4999967E-03,+9.3724994659E+00
+49.4000E-06,+662.8749967E-03,+7.4974994659E+00
+49.6000E-06,+678.4999967E-03,+5.9349994659E+00
+49.8000E-06,+662.8749967E-03,+4.0599994659E+00
+50.0000E-06,+647.2499967E-03,+3.7474994659E+00
+50.2000E-06,+647.2499967E-03,+3.7474994659E+00
+50.4000E-06,+647.2499967E-03,+4.3724994659E+00
+50.6000E-06,+647.2499967E-03,+4.9974994659E+00
+50.8000E-06,+647.2499967E-03,+5.9349994659E+00
+51.0000E-06,+647.2499967E-03,+6.8724994659E+00
+51.2000E-06,+631.6249967E-03,+7.4974994659E+00
+51.4000E-06,+647.2499967E-03,+7.4974994659E+00
+51.6000E-06,+647.2499967E-03,+7.1849994659E+00
+51.8000E-06,+647.2499967E-03,+6.8724994659E+00
+52.0000E-06,+631.6249967E-03,+6.5599994659E+00
+52.2000E-06,+631.6249967E-03,+6.2474994659E+00
+52.4000E-06,+615.9999967E-03,+5.9349994659E+00
+52.6000E-06,+615.9999967E-03,+6.2474994659E+00
+52.8000E-06,+615.9999967E-03,+6.2474994659E+00
+53.0000E-06,+615.9999967E-03,+6.8724994659E+00
+53.2000E-06,+615.9999967E-03,+6.8724994659E+00
+53.4000E-06,+615.9999967E-03,+6.8724994659E+00
+53.6000E-06,+615.9999967E-03,+7.1849994659E+00
+53.8000E-06,+615.9999967E-03,+7.1849994659E+00
+54.0000E-06,+615.9999967E-03,+7.1849994659E+00
+54.2000E-06,+600.3749967E-03,+6.8724994659E+00
+54.4000E-06,+615.9999967E-03,+6.8724994659E+00
+54.6000E-06,+584.7499967E-03,+6.5599994659E+00
+54.8000E-06,+600.3749967E-03,+6.8724994659E+00
+55.0000E-06,+600.3749967E-03,+6.8724994659E+00
+55.2000E-06,+600.3749967E-03,+6.8724994659E+00
+55.4000E-06,+584.7499967E-03,+7.1849994659E+00
+55.6000E-06,+584.7499967E-03,+7.1849994659E+00
+55.8000E-06,+569.1249967E-03,+7.1849994659E+00
+56.0000E-06,+569.1249967E-03,+7.1849994659E+00
+56.2000E-06,+569.1249967E-03,+7.1849994659E+00
+56.4000E-06,+569.1249967E-03,+7.4974994659E+00
+56.6000E-06,+569.1249967E-03,+7.4974994659E+00
+56.8000E-06,+569.1249967E-03,+7.1849994659E+00
+57.0000E-06,+553.4999967E-03,+7.1849994659E+00
+57.2000E-06,+569.1249967E-03,+7.1849994659E+00
+57.4000E-06,+553.4999967E-03,+7.1849994659E+00
+57.6000E-06,+569.1249967E-03,+7.4974994659E+00
+57.8000E-06,+569.1249967E-03,+7.1849994659E+00
+58.0000E-06,+569.1249967E-03,+7.4974994659E+00
+58.2000E-06,+537.8749967E-03,+7.1849994659E+00
+58.4000E-06,+522.2499967E-03,+7.1849994659E+00
+58.6000E-06,+537.8749967E-03,+7.1849994659E+00
+58.8000E-06,+522.2499967E-03,+7.4974994659E+00
+59.0000E-06,+522.2499967E-03,+7.4974994659E+00
+59.2000E-06,+522.2499967E-03,+7.8099994659E+00
+59.4000E-06,+522.2499967E-03,+7.4974994659E+00
+59.6000E-06,+522.2499967E-03,+7.4974994659E+00
+59.8000E-06,+522.2499967E-03,+7.4974994659E+00
+60.0000E-06,+522.2499967E-03,+7.1849994659E+00
+60.2000E-06,+522.2499967E-03,+7.4974994659E+00
+60.4000E-06,+506.6249967E-03,+7.4974994659E+00
+60.6000E-06,+506.6249967E-03,+7.4974994659E+00
+60.8000E-06,+522.2499967E-03,+7.8099994659E+00
+61.0000E-06,+522.2499967E-03,+7.4974994659E+00
+61.2000E-06,+506.6249967E-03,+7.4974994659E+00
+61.4000E-06,+506.6249967E-03,+7.4974994659E+00
+61.6000E-06,+490.9999967E-03,+7.4974994659E+00
+61.8000E-06,+490.9999967E-03,+7.4974994659E+00
+62.0000E-06,+490.9999967E-03,+7.4974994659E+00
+62.2000E-06,+490.9999967E-03,+7.4974994659E+00
+62.4000E-06,+490.9999967E-03,+7.8099994659E+00
+62.6000E-06,+475.3749967E-03,+7.4974994659E+00
+62.8000E-06,+475.3749967E-03,+7.8099994659E+00
+63.0000E-06,+490.9999967E-03,+7.4974994659E+00
+63.2000E-06,+459.7499967E-03,+7.4974994660E+00
+63.4000E-06,+475.3749967E-03,+12.1849994660E+00
+63.6000E-06,+459.7499967E-03,+24.3724994659E+00
+63.8000E-06,+459.7499967E-03,+25.9349994659E+00
+64.0000E-06,+459.7499967E-03,+25.9349994659E+00
+64.2000E-06,+459.7499967E-03,+25.9349994659E+00
+64.4000E-06,+459.7499967E-03,+25.9349994659E+00
+64.6000E-06,+459.7499967E-03,+25.6224994659E+00
+64.8000E-06,+459.7499967E-03,+25.6224994659E+00
+65.0000E-06,+459.7499967E-03,+25.9349994659E+00
+65.2000E-06,+459.7499967E-03,+25.6224994659E+00
+65.4000E-06,+459.7499967E-03,+25.9349994659E+00
+65.6000E-06,+459.7499967E-03,+25.9349994659E+00
+65.8000E-06,+459.7499967E-03,+25.9349994659E+00
+66.0000E-06,+444.1249967E-03,+25.9349994659E+00
+66.2000E-06,+459.7499967E-03,+25.6224994659E+00
+66.4000E-06,+459.7499967E-03,+25.9349994659E+00
+66.6000E-06,+459.7499967E-03,+25.6224994659E+00
+66.8000E-06,+459.7499967E-03,+25.9349994659E+00
+67.0000E-06,+459.7499967E-03,+25.9349994659E+00
+67.2000E-06,+459.7499967E-03,+25.9349994659E+00
+67.4000E-06,+459.7499967E-03,+25.9349994659E+00
+67.6000E-06,+459.7499967E-03,+25.6224994659E+00
+67.8000E-06,+459.7499967E-03,+25.6224994659E+00
+68.0000E-06,+475.3749967E-03,+25.9349994659E+00
+68.2000E-06,+459.7499967E-03,+25.6224994659E+00
+68.4000E-06,+475.3749967E-03,+25.9349994659E+00
+68.6000E-06,+459.7499967E-03,+25.9349994659E+00
+68.8000E-06,+459.7499967E-03,+25.9349994659E+00
+69.0000E-06,+475.3749967E-03,+25.6224994659E+00
+69.2000E-06,+459.7499967E-03,+25.9349994659E+00
+69.4000E-06,+459.7499967E-03,+25.9349994659E+00
+69.6000E-06,+459.7499967E-03,+25.6224994659E+00
+69.8000E-06,+459.7499967E-03,+25.9349994659E+00
+70.0000E-06,+459.7499967E-03,+25.6224994659E+00
+70.2000E-06,+490.9999967E-03,+25.9349994659E+00
+70.4000E-06,+490.9999967E-03,+25.9349994659E+00
+70.6000E-06,+475.3749967E-03,+25.6224994659E+00
+70.8000E-06,+475.3749967E-03,+25.9349994659E+00
+71.0000E-06,+490.9999967E-03,+25.9349994659E+00
+71.2000E-06,+506.6249967E-03,+25.6224994659E+00
+71.4000E-06,+490.9999967E-03,+25.9349994659E+00
+71.6000E-06,+506.6249967E-03,+25.6224994659E+00
+71.8000E-06,+506.6249967E-03,+25.9349994659E+00
+72.0000E-06,+506.6249967E-03,+26.2474994659E+00
+72.2000E-06,+490.9999967E-03,+25.6224994659E+00
+72.4000E-06,+506.6249967E-03,+25.9349994659E+00
+72.6000E-06,+506.6249967E-03,+25.9349994659E+00
+72.8000E-06,+522.2499967E-03,+25.9349994659E+00
+73.0000E-06,+522.2499967E-03,+25.6224994659E+00
+73.2000E-06,+522.2499967E-03,+25.6224994659E+00
+73.4000E-06,+522.2499967E-03,+25.3099994659E+00
+73.6000E-06,+522.2499967E-03,+25.6224994659E+00
+73.8000E-06,+537.8749967E-03,+25.9349994659E+00
+74.0000E-06,+522.2499967E-03,+25.6224994659E+00
+74.2000E-06,+522.2499967E-03,+25.9349994659E+00
+74.4000E-06,+553.4999967E-03,+25.3099994659E+00
+74.6000E-06,+553.4999967E-03,+25.9349994659E+00
+74.8000E-06,+553.4999967E-03,+25.9349994659E+00
+75.0000E-06,+569.1249967E-03,+25.9349994659E+00
+75.2000E-06,+569.1249967E-03,+25.9349994659E+00
+75.4000E-06,+569.1249967E-03,+25.6224994659E+00
+75.6000E-06,+569.1249967E-03,+25.6224994659E+00
+75.8000E-06,+600.3749967E-03,+25.6224994659E+00
+76.0000E-06,+600.3749967E-03,+25.6224994659E+00
+76.2000E-06,+600.3749967E-03,+25.9349994659E+00
+76.4000E-06,+600.3749967E-03,+25.3099994659E+00
+76.6000E-06,+600.3749967E-03,+25.9349994659E+00
+76.8000E-06,+615.9999967E-03,+25.9349994659E+00
+77.0000E-06,+615.9999967E-03,+25.9349994659E+00
+77.2000E-06,+615.9999967E-03,+25.9349994659E+00
+77.4000E-06,+615.9999967E-03,+25.6224994659E+00
+77.6000E-06,+631.6249967E-03,+25.6224994659E+00
+77.8000E-06,+631.6249967E-03,+25.6224994659E+00
+78.0000E-06,+647.2499967E-03,+25.6224994659E+00
+78.2000E-06,+647.2499967E-03,+25.6224994659E+00
+78.4000E-06,+647.2499967E-03,+25.6224994659E+00
+78.6000E-06,+647.2499967E-03,+25.9349994659E+00
+78.8000E-06,+678.4999967E-03,+25.6224994659E+00
+79.0000E-06,+662.8749967E-03,+25.9349994659E+00
+79.2000E-06,+678.4999967E-03,+25.9349994659E+00
+79.4000E-06,+694.1249967E-03,+25.6224994659E+00
+79.6000E-06,+678.4999967E-03,+25.9349994659E+00
+79.8000E-06,+678.4999967E-03,+25.9349994659E+00
+80.0000E-06,+694.1249967E-03,+25.6224994659E+00
+80.2000E-06,+709.7499967E-03,+25.6224994659E+00
+80.4000E-06,+725.3749967E-03,+25.9349994659E+00
+80.6000E-06,+709.7499967E-03,+25.6224994659E+00
+80.8000E-06,+740.9999967E-03,+25.6224994659E+00
+81.0000E-06,+756.6249967E-03,+25.6224994659E+00
+81.2000E-06,+740.9999967E-03,+25.9349994659E+00
+81.4000E-06,+756.6249967E-03,+25.9349994659E+00
+81.6000E-06,+756.6249967E-03,+25.9349994659E+00
+81.8000E-06,+756.6249967E-03,+25.9349994659E+00
+82.0000E-06,+772.2499967E-03,+25.9349994659E+00
+82.2000E-06,+772.2499967E-03,+25.6224994659E+00
+82.4000E-06,+787.8749967E-03,+25.9349994659E+00
+82.6000E-06,+772.2499967E-03,+25.6224994659E+00
+82.8000E-06,+803.4999967E-03,+25.3099994659E+00
+83.0000E-06,+803.4999967E-03,+25.6224994659E+00
+83.2000E-06,+803.4999967E-03,+25.9349994659E+00
+83.4000E-06,+834.7499967E-03,+25.9349994659E+00
+83.6000E-06,+834.7499967E-03,+25.6224994659E+00
+83.8000E-06,+850.3749967E-03,+25.9349994659E+00
+84.0000E-06,+850.3749967E-03,+25.6224994659E+00
+84.2000E-06,+865.9999967E-03,+25.6224994659E+00
+84.4000E-06,+850.3749967E-03,+25.9349994659E+00
+84.6000E-06,+881.6249967E-03,+25.3099994659E+00
+84.8000E-06,+865.9999967E-03,+25.6224994659E+00
+85.0000E-06,+897.2499967E-03,+25.6224994659E+00
+85.2000E-06,+897.2499967E-03,+25.9349994659E+00
+85.4000E-06,+912.8749967E-03,+25.9349994659E+00
+85.6000E-06,+912.8749967E-03,+23.4349994658E+00
+85.8000E-06,+912.8749967E-03,-1.2525005341E+00
+86.0000E-06,+912.8749967E-03,-1.2525005341E+00
+86.2000E-06,+897.2499967E-03,-940.0005341E-03
+86.4000E-06,+897.2499967E-03,-1.2525005341E+00
+86.6000E-06,+897.2499967E-03,-627.5005341E-03
+86.8000E-06,+912.8749967E-03,-1.2525005341E+00
+87.0000E-06,+912.8749967E-03,-940.0005341E-03
+87.2000E-06,+912.8749967E-03,-940.0005341E-03
+87.4000E-06,+897.2499967E-03,-1.2525005341E+00
+87.6000E-06,+897.2499967E-03,-940.0005341E-03
+87.8000E-06,+897.2499967E-03,-940.0005341E-03
+88.0000E-06,+897.2499967E-03,-1.2525005341E+00
+88.2000E-06,+897.2499967E-03,-940.0005341E-03
